order_id,order_date,customer_name,city,state,country,region,category,sub_category,product_name,quantity,unit_price,discount,revenue,profit,payment_mode,source,log_revenue,log_profit,log_unit_price,has_discount,month_num,profit_margin,cluster_kmeans,cluster_dbscan,pca1,pca2,segment,iso_label,iso_score,lof_label,lof_score,dbscan_label,vote_iso,vote_lof,vote_dbscan,vote_total,is_anomaly,iso_label,iso_score,lof_label,lof_score,dbscan_label,vote_total,is_anomaly,revenue_winsor,profit_winsor,unit_price_winsor,is_outlier_revenue,is_outlier_profit,is_outlier_unit_price
4433,2025-06-13,Zeeshan DâAlia,Bhubaneswar,Unknown,India,East,Kitchen,Refrigerator,Refrigerator Corporis,2,3116.0,10,5608.8,863.21,Debit Card,EC_2024_2025,8.632270347257357,6.761815794826395,8.044626279767337,1,6,0.1539027956068759,0,0,-3.843687974610013,0.704283290402609,Entree_gamme,1,-0.5834000668706174,1,1.043019817114073,-1,0,0,1,1,0,1,-0.5834000668706174,1,1.043019817114073,-1,1,0,5608.8,863.21,3116.0,0,0,0
4434,2025-09-24,Ishita Basu,Mumbai,Unknown,India,West,Clothing,Women's Wear,Women's Wear Hic,5,76393.0,15,324670.25,54862.51,Debit Card,EC_2024_2025,12.690568410900038,10.912603743487548,11.24365943803924,1,9,0.168979171944457,2,0,2.547150928220053,0.9201449860752936,Premium,1,-0.49411306695535123,1,1.026200886198224,-1,0,0,1,1,0,1,-0.49411306695535123,1,1.026200886198224,-1,1,0,324670.25,54862.51,76393.0,0,0,0
4435,2023-10-08,Baiju Soni,Bhubaneswar,Unknown,India,East,Furniture,Sofa,Sofa Repellat,5,61025.0,5,289868.75,29163.34,Debit Card,EC_2024_2025,12.57718696313897,10.280702009067117,11.019055281853651,1,10,0.1006087755234046,2,0,2.0689251169952096,1.0096062823980536,Premium,1,-0.4672298549940744,1,0.9980535637618952,-1,0,0,1,1,0,1,-0.4672298549940744,1,0.9980535637618952,-1,1,0,289868.75,29163.34,61025.0,0,0,0
4436,2025-10-01,Romil Gandhi,Ahmedabad,Unknown,India,West,Home Decor,Lamp,Lamp Voluptas,3,7146.0,0,21438.0,3306.51,UPI,EC_2024_2025,9.972966972305931,8.103950919416135,8.874447967219979,0,10,0.15423593618807,0,1,-1.8252050204322467,-0.6128415808324931,Entree_gamme,1,-0.5853923636901696,1,1.0156933604451341,-1,0,0,1,1,0,1,-0.5853923636901696,1,1.0156933604451341,-1,1,0,21438.0,3306.51,7146.0,0,0,0
4437,2024-05-01,Anvi Reddy,Hyderabad,Unknown,India,South,Kitchen,Mixer Grinder,Mixer Grinder Architecto,1,25036.0,5,23784.2,4808.18,Debit Card,EC_2024_2025,10.07681881749195,8.478281870396273,10.128110009729737,1,5,0.2021585758612775,0,0,-1.3803937275903295,-0.6322538339511073,Entree_gamme,1,-0.4728349084862628,1,1.0071358613568562,-1,0,0,1,1,0,1,-0.4728349084862628,1,1.0071358613568562,-1,1,0,23784.2,4808.18,25036.0,0,0,0
4438,2025-06-10,Tejas Vora,Chandigarh,Unknown,India,North,Groceries,Rice,Rice Tenetur,5,43938.0,15,186736.5,26730.69,Debit Card,EC_2024_2025,12.137459166350572,10.19360503197536,10.690557587372846,1,6,0.1431465728446225,2,0,1.6248172378668948,1.1422834585523458,Premium,1,-0.4532075034016898,1,1.007057845336736,-1,0,0,1,1,0,1,-0.4532075034016898,1,1.007057845336736,-1,1,0,186736.5,26730.69,43938.0,0,0,0
4439,2024-06-18,Alisha Bail,Ranchi,Unknown,India,East,Books,Non-Fiction,Non-Fiction Labore,4,55465.0,5,210767.0,40763.03,COD,EC_2024_2025,12.25851328146961,10.615555353891793,10.923525499398137,1,6,0.1934032841953427,2,0,1.808294331048894,0.547923204105136,Premium,1,-0.4451128835203926,1,0.9589660398663179,-1,0,0,1,1,0,1,-0.4451128835203926,1,0.9589660398663179,-1,1,0,210767.0,40763.03,55465.0,0,0,0
4440,2024-07-29,Samaira Gokhale,Bhubaneswar,Unknown,India,East,Books,Non-Fiction,Non-Fiction Vitae,1,20244.0,5,19231.8,1600.32,COD,EC_2024_2025,9.86437243380756,7.378583568102429,9.915663128466262,1,7,0.0832121798271569,0,0,-2.127195797346458,-0.5476857277554673,Entree_gamme,1,-0.49163318224539226,1,1.0084301832782734,-1,0,0,1,1,0,1,-0.49163318224539226,1,1.0084301832782734,-1,1,0,19231.8,1600.32,20244.0,0,0,0
4441,2024-10-05,Ivan Mane,Kolkata,Unknown,India,East,Furniture,Cabinet,Cabinet Harum,2,37235.0,15,63299.5,5113.83,Credit Card,EC_2024_2025,11.055648506995226,8.53989944225179,10.52503131423638,1,10,0.0807878419260803,2,0,-0.4267536306057607,-0.2930091901412445,Premium,1,-0.43170854327235897,1,1.0369281738730294,-1,0,0,1,1,0,1,-0.43170854327235897,1,1.0369281738730294,-1,1,0,63299.5,5113.83,37235.0,0,0,0
4442,2024-03-10,Adira Dutta,Bangalore,Unknown,India,South,Toys,Doll,Doll Veniam,5,8856.0,10,39852.0,2346.71,Net Banking,EC_2024_2025,10.592952963693447,7.7611956639504,9.088963385809585,1,3,0.0588856268192296,0,0,-1.1830236972610058,1.7849768280396516,Entree_gamme,1,-0.5559128550884492,1,1.1179591829833726,-1,0,0,1,1,0,1,-0.5559128550884492,1,1.1179591829833726,-1,1,0,39852.0,2346.71,8856.0,0,0,0
4443,2024-03-13,Raghav Wali,Kolkata,Unknown,India,East,Sports,Dumbbells,Dumbbells Unde,3,603.0,15,1537.65,263.86,Credit Card,EC_2024_2025,7.338660687572079,5.579201384498818,6.403574197934815,1,3,0.171599518746027,0,0,-5.741781693885751,1.8642268129162696,Entree_gamme,-1,-0.6929890051356224,1,1.0439172150016964,-1,1,0,1,2,1,-1,-0.6929890051356224,1,1.0439172150016964,-1,2,1,1956.0145,263.86,865.3800000000001,0,0,0
4444,2025-08-19,Taran Sengupta,Coimbatore,Unknown,India,South,Toys,Doll,Doll Sint,5,69388.0,20,277552.0,24830.38,Net Banking,EC_2024_2025,12.53376718492316,10.11986345488774,11.147483632491292,1,8,0.0894620827808839,2,0,2.0367042243450117,0.958394946446283,Premium,1,-0.4686177324989772,1,0.9987812696939591,-1,0,0,1,1,0,1,-0.4686177324989772,1,0.9987812696939591,-1,1,0,277552.0,24830.38,69388.0,0,0,0
4445,2025-02-01,Hunar Verma,Mumbai,Unknown,India,West,Home Decor,Lamp,Lamp Dolorum,4,29104.0,15,98953.6,23609.13,COD,EC_2024_2025,11.502416438075487,10.069431136205866,10.278665259705836,1,2,0.2385878836141359,2,0,0.8138579308441718,0.8076150651467112,Premium,1,-0.43780345654080804,1,1.029649500594419,-1,0,0,1,1,0,1,-0.43780345654080804,1,1.029649500594419,-1,1,0,98953.6,23609.13,29104.0,0,0,0
4446,2024-05-19,Anay Sharaf,Delhi,Unknown,India,North,Groceries,Wheat,Wheat Autem,3,57731.0,10,155873.7,23254.14,Debit Card,EC_2024_2025,11.9568077583614,10.054281461850785,10.963566891487456,1,5,0.1491857831051668,2,0,1.2003833033439006,0.0312697188901955,Premium,1,-0.42281722652313236,1,1.0283926396784828,-1,0,0,1,1,0,1,-0.42281722652313236,1,1.0283926396784828,-1,1,0,155873.7,23254.14,57731.0,0,0,0
4447,2025-07-18,Diya Divan,Jaipur,Unknown,India,North,Beauty,Face Cream,Face Cream Laboriosam,3,65652.0,0,196956.0,33194.73,COD,EC_2024_2025,12.190740709783189,10.4101765321752,11.092138575564253,0,7,0.1685388106988354,1,1,1.5981145490984874,-1.504046505623989,Intermediaire_2,1,-0.5199226882954036,1,0.9804200606286864,-1,0,0,1,1,0,1,-0.5199226882954036,1,0.9804200606286864,-1,1,0,196956.0,33194.73,65652.0,0,0,0
4448,2024-01-28,Akarsh Sastry,Patna,Unknown,India,East,Sports,Tennis Racket,Tennis Racket Eos,4,9489.0,15,32262.6,1739.76,Net Banking,EC_2024_2025,10.381694938757532,7.46207707845645,9.157993891603974,1,1,0.0539249781480707,0,0,-1.6033616703251798,1.256647256808542,Entree_gamme,1,-0.5243426483626511,-1,1.2776434108700256,-1,0,1,1,2,1,1,-0.5243426483626511,-1,1.2776434108700256,-1,2,1,32262.6,1739.76,9489.0,0,0,0
4449,2024-11-26,Himmat Rout,Bangalore,Unknown,India,South,Toys,Action Figure,Action Figure Et,3,51658.0,20,123979.2,9231.41,Debit Card,EC_2024_2025,11.727877154418024,9.130475398506986,10.852419709126046,1,11,0.0744593447933195,2,0,0.5817927859975691,0.0756527116277543,Premium,1,-0.4231489345734996,1,1.0187091489544278,-1,0,0,1,1,0,1,-0.4231489345734996,1,1.0187091489544278,-1,1,0,123979.2,9231.41,51658.0,0,0,0
4450,2024-01-16,Miraya Amble,Jaipur,Unknown,India,North,Clothing,Accessories,Accessories Pariatur,1,30735.0,0,30735.0,1988.87,Debit Card,EC_2024_2025,10.333189885008338,7.595824588951495,10.333189885008338,0,1,0.0647102651699995,1,1,-1.521107775622743,-2.1993141915214607,Intermediaire_2,1,-0.5751222391745794,1,1.0556536657794175,-1,0,0,1,1,0,1,-0.5751222391745794,1,1.0556536657794175,-1,1,0,30735.0,1988.87,30735.0,0,0,0
4451,2025-09-03,Siya Garde,Bangalore,Unknown,India,South,Sports,Tennis Racket,Tennis Racket Doloribus,1,52781.0,0,52781.0,4085.32,Net Banking,EC_2024_2025,10.873925502480729,8.315400088512678,10.873925502480729,0,9,0.0774013376025449,1,1,-0.6114621630947238,-2.4164707955212816,Intermediaire_2,1,-0.5417581538934135,1,1.0447953887458603,-1,0,0,1,1,0,1,-0.5417581538934135,1,1.0447953887458603,-1,1,0,52781.0,4085.32,52781.0,0,0,0
4452,2024-12-12,Vihaan Choudhry,Ranchi,Unknown,India,East,Toys,RC Car,RC Car Labore,1,71157.0,5,67599.15,9600.1,Net Banking,EC_2024_2025,11.121365480963505,9.169632954225092,11.172658035707451,1,12,0.142015099302282,2,0,0.0437654230700663,-1.0523797781368134,Premium,1,-0.45445138524631373,1,0.9961541452382893,21,0,0,0,0,0,1,-0.45445138524631373,1,0.9961541452382893,21,0,0,67599.15,9600.1,71157.0,0,0,0
4453,2024-07-19,Riaan Dutt,Chennai,Unknown,India,South,Home Decor,Wall Art,Wall Art Sed,1,73569.0,10,66212.1,12024.74,Net Banking,EC_2024_2025,11.10063360754478,9.394804631542089,11.20599261292631,1,7,0.181609403719257,2,0,0.1576653738906849,-1.065390382276305,Premium,1,-0.4663644795433343,1,1.0166034360129572,-1,0,0,1,1,0,1,-0.4663644795433343,1,1.0166034360129572,-1,1,0,66212.1,12024.74,73569.0,0,0,0
4454,2024-04-06,Zaina Bora,Guwahati,Unknown,India,East,Groceries,Oil,Oil Delectus,3,14832.0,15,37821.6,9189.21,Debit Card,EC_2024_2025,10.540662086544373,9.125894066013572,9.604609707323611,1,4,0.2429619582460752,2,0,-0.6962412326526035,0.5780497927850216,Premium,1,-0.4705648303752354,1,1.0589828038710527,-1,0,0,1,1,0,1,-0.4705648303752354,1,1.0589828038710527,-1,1,0,37821.6,9189.21,14832.0,0,0,0
4455,2025-06-16,Farhan Kari,Delhi,Unknown,India,North,Kitchen,Juicer,Juicer Tempora,3,21054.0,15,53687.7,8755.04,COD,EC_2024_2025,10.890957830048414,9.077499026928344,9.954893340596028,1,6,0.1630734786552569,2,0,-0.3522245477664153,0.4369056694217414,Premium,1,-0.4372266970454227,1,0.9822791171056171,-1,0,0,1,1,0,1,-0.4372266970454227,1,0.9822791171056171,-1,1,0,53687.7,8755.04,21054.0,0,0,0
4456,2023-11-30,Siya Mann,Goa,Unknown,India,West,Furniture,Cabinet,Cabinet Ab,3,41689.0,15,106306.95,9053.89,Debit Card,EC_2024_2025,11.574095349868433,9.111060222259187,10.638016570874845,1,11,0.0851674326090619,2,0,0.3796550036012735,0.1617637655570249,Premium,1,-0.42117175233892995,1,1.0150914300447569,-1,0,0,1,1,0,1,-0.42117175233892995,1,1.0150914300447569,-1,1,0,106306.95,9053.89,41689.0,0,0,0
4457,2024-08-17,Pihu Karpe,Delhi,Unknown,India,North,Furniture,Bed,Bed Minus,3,11373.0,5,32413.05,7330.4,Debit Card,EC_2024_2025,10.38634724976022,8.899921772550531,9.339085327866744,1,8,0.2261558230404042,0,0,-1.0238703101958946,0.6843668143424227,Entree_gamme,1,-0.47050471854411424,-1,1.153904874967526,-1,0,1,1,2,1,1,-0.47050471854411424,-1,1.153904874967526,-1,2,1,32413.05,7330.4,11373.0,0,0,0
4458,2025-09-27,Aaryahi Issac,Guwahati,Unknown,India,East,Groceries,Spices,Spices Quidem,2,49143.0,0,98286.0,9884.97,UPI,EC_2024_2025,11.495647049169955,9.198871859267925,10.802510042843764,0,9,0.1005735303095038,1,1,0.3014679452832978,-1.8882520217670828,Intermediaire_2,1,-0.509237706118026,1,1.0134727868582334,-1,0,0,1,1,0,1,-0.509237706118026,1,1.0134727868582334,-1,1,0,98286.0,9884.97,49143.0,0,0,0
4459,2024-05-22,Aayush Sur,Amritsar,Unknown,India,North,Books,Comics,Comics Qui,4,46702.0,15,158786.8,19939.77,Debit Card,EC_2024_2025,11.975323998647417,9.9005216586178,10.751563681422391,1,5,0.1255757405527404,2,0,1.2289234805868647,0.6169692622431906,Premium,1,-0.4266332988894706,1,0.9894975622461695,-1,0,0,1,1,0,1,-0.4266332988894706,1,0.9894975622461695,-1,1,0,158786.8,19939.77,46702.0,0,0,0
4460,2023-12-19,Siya Warrior,Kolkata,Unknown,India,East,Furniture,Cabinet,Cabinet Aperiam,1,7817.0,0,7817.0,588.04,Net Banking,EC_2024_2025,8.9641840463529,6.378494093060461,8.9641840463529,0,12,0.075225789944982,0,1,-3.535988810259953,-1.6489741006903735,Entree_gamme,-1,-0.6380857187977066,1,1.0435928342261862,-1,1,0,1,2,1,-1,-0.6380857187977066,1,1.0435928342261862,-1,2,1,7817.0,588.04,7817.0,0,0,0
4461,2024-04-01,Ehsaan Bhattacharyya,Mumbai,Unknown,India,West,Books,Comics,Comics Placeat,2,68471.0,5,130094.9,7882.32,Credit Card,EC_2024_2025,11.776027149784182,8.972504413918616,11.134180181561446,1,4,0.0605890007986472,2,0,0.47614684964888,-0.5384200649372378,Premium,1,-0.4457116892310908,1,1.0188145959432222,-1,0,0,1,1,0,1,-0.4457116892310908,1,1.0188145959432222,-1,1,0,130094.9,7882.32,68471.0,0,0,0
4462,2024-06-05,Stuvan Dutt,Bangalore,Unknown,India,South,Home Decor,Clock,Clock Ab,2,56197.0,0,112394.0,22487.52,COD,EC_2024_2025,11.62977473146652,10.02076023576264,10.93663644805993,0,6,0.2000775842126786,1,1,0.8337776906397557,-1.941526276776464,Intermediaire_2,1,-0.5257936129184281,1,0.9770769059260308,-1,0,0,1,1,0,1,-0.5257936129184281,1,0.9770769059260308,-1,1,0,112394.0,22487.52,56197.0,0,0,0
4463,2024-06-17,Jivin Sani,Hyderabad,Unknown,India,South,Beauty,Face Cream,Face Cream Consequatur,3,24154.0,15,61592.7,7626.36,Credit Card,EC_2024_2025,11.028314871564126,8.939497061784552,10.092246676988507,1,6,0.1238192188359964,2,0,-0.2740624097647562,0.3814510062016175,Premium,1,-0.4265809594772349,1,1.0613940691151043,-1,0,0,1,1,0,1,-0.4265809594772349,1,1.0613940691151043,-1,1,0,61592.7,7626.36,24154.0,0,0,0
4464,2024-07-27,Oorja Hegde,Chandigarh,Unknown,India,North,Books,Biography,Biography Maxime,5,31572.0,15,134181.0,24989.79,COD,EC_2024_2025,11.806952366356816,10.126262635974388,10.36005760396156,1,7,0.1862394079638683,2,0,1.2463693915509724,1.2753522302401763,Premium,1,-0.46343610147080766,1,1.005906358544373,-1,0,0,1,1,0,1,-0.46343610147080766,1,1.005906358544373,-1,1,0,134181.0,24989.79,31572.0,0,0,0
4465,2024-03-01,Yuvaan Sarraf,Goa,Unknown,India,West,Beauty,Foundation,Foundation Facere,4,17628.0,5,66986.4,9414.83,Credit Card,EC_2024_2025,11.112259820986168,9.1501475944016,9.777300552285745,1,3,0.1405483799696633,2,0,-0.091385391720916,1.0082962367346775,Premium,1,-0.4506143532177336,1,1.0304762647909274,-1,0,0,1,1,0,1,-0.4506143532177336,1,1.0304762647909274,-1,1,0,66986.4,9414.83,17628.0,0,0,0
4466,2025-09-28,Dishani Bhatt,Guwahati,Unknown,India,East,Clothing,Women's Wear,Women's Wear Officiis,1,9133.0,0,9133.0,813.5,COD,EC_2024_2025,9.119758993744943,6.7025744280421,9.119758993744943,0,9,0.0890725938902782,0,1,-3.21848243300837,-1.711344812907636,Entree_gamme,-1,-0.6233058129437965,-1,1.1652429955390704,-1,1,1,1,3,1,-1,-0.6233058129437965,-1,1.1652429955390704,-1,3,1,9133.0,813.5,9133.0,0,0,0
4467,2024-04-20,Saira Dubey,Thiruvananthapuram,Unknown,India,South,Electronics,Headphones,Headphones Voluptas,2,21733.0,5,41292.7,9099.24,UPI,EC_2024_2025,10.628465224940472,9.116056065783535,9.986633133622798,1,4,0.2203595308613818,2,0,-0.658002726202216,-0.0760385682185948,Premium,1,-0.4504963020141045,1,1.05941944665209,-1,0,0,1,1,0,1,-0.4504963020141045,1,1.05941944665209,-1,1,0,41292.7,9099.24,21733.0,0,0,0
4468,2024-01-22,Indranil Guha,Delhi,Unknown,India,North,Beauty,Face Cream,Face Cream Unde,2,24898.0,10,44816.4,8961.81,Debit Card,EC_2024_2025,10.710351735855236,9.100839072873164,10.122582921003769,1,1,0.1999671995073187,2,0,-0.5511470346040094,-0.1306047002284417,Premium,1,-0.4395339056059692,1,0.998170613336635,-1,0,0,1,1,0,1,-0.4395339056059692,1,0.998170613336635,-1,1,0,44816.4,8961.81,24898.0,0,0,0
4469,2024-12-29,Dhanush Yogi,Amritsar,Unknown,India,North,Groceries,Wheat,Wheat Suscipit,5,70349.0,20,281396.0,35694.42,Debit Card,EC_2024_2025,12.547521762624786,10.48277766822117,11.161238062542536,1,12,0.1268476453112335,2,0,2.224100783394965,0.953187361899528,Premium,1,-0.4586198724144836,1,1.026821859350337,-1,0,0,1,1,0,1,-0.4586198724144836,1,1.026821859350337,-1,1,0,281396.0,35694.42,70349.0,0,0,0
4470,2024-05-03,Kaira Dass,Lucknow,Unknown,India,North,Beauty,Perfume,Perfume Temporibus,1,56283.0,15,47840.55,10518.95,Credit Card,EC_2024_2025,10.775649787765207,9.261028733428695,10.938165581908146,1,5,0.2198751895619883,2,0,-0.2167482438334335,-0.9574056604244454,Premium,1,-0.45673490529713057,1,0.9878937665996992,-1,0,0,1,1,0,1,-0.45673490529713057,1,0.9878937665996992,-1,1,0,47840.55,10518.95,56283.0,0,0,0
4471,2025-08-16,Hansh Varty,Ahmedabad,Unknown,India,West,Toys,Action Figure,Action Figure Accusantium,5,21689.0,10,97600.5,7876.06,Credit Card,EC_2024_2025,11.488648141135544,8.971710016787428,9.98460660382092,1,8,0.0806969226592068,2,0,0.3325779858526116,1.4253080895109391,Premium,1,-0.4799834179982561,1,1.0040215809792739,-1,0,0,1,1,0,1,-0.4799834179982561,1,1.0040215809792739,-1,1,0,97600.5,7876.06,21689.0,0,0,0
4472,2023-10-07,Emir Talwar,Coimbatore,Unknown,India,South,Home Decor,Lamp,Lamp Reiciendis,2,39180.0,5,74442.0,10036.39,Net Banking,EC_2024_2025,11.217789010857617,9.214072399290858,10.575947214398957,1,10,0.1348216060825859,2,0,0.0062901094614523,-0.3133335465237557,Premium,1,-0.41334829608892626,1,1.0163219209953926,-1,0,0,1,1,0,1,-0.41334829608892626,1,1.0163219209953926,-1,1,0,74442.0,10036.39,39180.0,0,0,0
4473,2024-12-07,Elakshi Sama,Kolkata,Unknown,India,East,Electronics,Laptop,Laptop Ducimus,2,27455.0,15,46673.5,9053.75,COD,EC_2024_2025,10.750953255979756,9.111044760880606,10.220340002287688,1,12,0.193980524280369,2,0,-0.4738195481212411,-0.1697508559155245,Premium,1,-0.43763401417233355,1,1.0141874553759906,-1,0,0,1,1,0,1,-0.43763401417233355,1,1.0141874553759906,-1,1,0,46673.5,9053.75,27455.0,0,0,0
4474,2024-10-02,Oorja Kunda,Patna,Unknown,India,East,Sports,Dumbbells,Dumbbells Cupiditate,3,30228.0,10,81615.6,7327.38,COD,EC_2024_2025,11.309787951635393,8.899509760904692,10.316557007504228,1,10,0.089779159866495,2,0,-0.0280727577862165,0.2908360641871076,Premium,1,-0.42171534429557106,1,1.0193491204464258,-1,0,0,1,1,0,1,-0.42171534429557106,1,1.0193491204464258,-1,1,0,81615.6,7327.38,30228.0,0,0,0
4475,2025-04-17,Nitya Deo,Chennai,Unknown,India,South,Beauty,Perfume,Perfume Quasi,2,53451.0,10,96211.8,22143.06,COD,EC_2024_2025,11.474317683935672,10.005324567951298,10.886539333900952,1,4,0.2301491085293048,2,0,0.6805636760957733,-0.4375085164092099,Premium,1,-0.4425355345662415,1,1.0466079854980908,-1,0,0,1,1,0,1,-0.4425355345662415,1,1.0466079854980908,-1,1,0,96211.8,22143.06,53451.0,0,0,0
4476,2024-06-24,Keya Kalla,Mumbai,Unknown,India,West,Furniture,Bed,Bed Vel,4,40921.0,0,163684.0,32116.72,Debit Card,EC_2024_2025,12.005699128128471,10.377163181730518,10.619423094726503,0,6,0.1962117250311564,1,1,1.4409768537671883,-0.8134397968964485,Intermediaire_2,1,-0.5213812774872206,1,0.9999276699710833,-1,0,0,1,1,0,1,-0.5213812774872206,1,0.9999276699710833,-1,1,0,163684.0,32116.72,40921.0,0,0,0
4477,2024-09-01,Anaya Chahal,Ranchi,Unknown,India,East,Toys,Doll,Doll Cumque,5,9565.0,0,47825.0,3407.88,COD,EC_2024_2025,10.775324703655976,8.134139070579645,9.165970424240244,0,9,0.0712572922111851,1,1,-0.8312014629434584,0.2704472684218594,Intermediaire_2,-1,-0.6164474801005568,1,1.0523972095128025,-1,1,0,1,2,1,-1,-0.6164474801005568,1,1.0523972095128025,-1,2,1,47825.0,3407.88,9565.0,0,0,0
4478,2025-07-07,Rati Yogi,Hyderabad,Unknown,India,South,Furniture,Bed,Bed Reprehenderit,1,74395.0,15,63235.75,14639.26,Debit Card,EC_2024_2025,11.054640898478468,9.591530546920444,11.217157455935018,1,7,0.231502907769731,2,0,0.2331525981009068,-1.0694847317529022,Premium,1,-0.4807906416109399,1,0.9826099479639311,1,0,0,0,0,0,1,-0.4807906416109399,1,0.9826099479639311,1,0,0,63235.75,14639.26,74395.0,0,0,0
4479,2025-04-10,Jayant Dhar,Pune,Unknown,India,West,Clothing,Men's Wear,Men's Wear Dolor,3,15388.0,20,36931.2,2055.42,Debit Card,EC_2024_2025,10.51683907823581,7.628721885868348,9.641408247463852,1,4,0.0556553808162189,0,0,-1.403102762520049,0.5620894087929217,Entree_gamme,1,-0.4917333329512466,-1,1.2630362019477477,-1,0,1,1,2,1,1,-0.4917333329512466,-1,1.2630362019477477,-1,2,1,36931.2,2055.42,15388.0,0,0,0
4480,2024-10-18,Tara Kala,Bhubaneswar,Unknown,India,East,Books,Non-Fiction,Non-Fiction Molestiae,3,47729.0,15,121708.95,27820.32,Net Banking,EC_2024_2025,11.709396034055931,10.233557912231042,10.773315409999942,1,10,0.2285807247536008,2,0,1.0564787440293495,0.1082929931534786,Premium,1,-0.42854969518417163,1,0.9681665230576992,2,0,0,0,0,0,1,-0.42854969518417163,1,0.9681665230576992,2,0,0,121708.95,27820.32,47729.0,0,0,0
4481,2024-04-04,Mehul Roy,Chennai,Unknown,India,South,Beauty,Foundation,Foundation Aut,1,53022.0,15,45068.7,6665.96,UPI,EC_2024_2025,10.715965459350135,8.804919262900047,10.87848106066402,1,4,0.1479066403069059,2,0,-0.4966982077603533,-0.933782215167883,Premium,1,-0.44026731847971873,1,0.9686059061139529,-1,0,0,1,1,0,1,-0.44026731847971873,1,0.9686059061139529,-1,1,0,45068.7,6665.96,53022.0,0,0,0
4482,2024-06-05,Shamik Vyas,Lucknow,Unknown,India,North,Clothing,Men's Wear,Men's Wear Ad,4,36345.0,10,130842.0,6607.11,UPI,EC_2024_2025,11.78175341015742,8.796052961551366,10.500839435641206,1,6,0.0504968588068047,2,0,0.4697148256288614,0.7167291667831478,Premium,1,-0.44778511184703024,1,1.1358899035674972,-1,0,0,1,1,0,1,-0.44778511184703024,1,1.1358899035674972,-1,1,0,130842.0,6607.11,36345.0,0,0,0
4483,2024-06-29,Kiaan Venkataraman,Mumbai,Unknown,India,West,Clothing,Shoes,Shoes Officia,3,42121.0,5,120044.85,18629.53,UPI,EC_2024_2025,11.695629032122268,9.83255691192957,10.648325448501428,1,6,0.1551880817877638,2,0,0.7927017454670362,0.1578399587507184,Premium,1,-0.4195149083791588,1,1.0127189259908504,14,0,0,0,0,0,1,-0.4195149083791588,1,1.0127189259908504,14,0,0,120044.85,18629.53,42121.0,0,0,0
4484,2024-11-02,Adah Gokhale,Delhi,Unknown,India,North,Sports,Yoga Mat,Yoga Mat Incidunt,1,47219.0,20,37775.2,6868.87,Debit Card,EC_2024_2025,10.539434553678072,8.834900462184372,10.762572810639504,1,11,0.181835437006285,2,0,-0.6356728021922663,-0.8868290197465524,Premium,1,-0.4493991769049129,1,1.0512756933317597,-1,0,0,1,1,0,1,-0.4493991769049129,1,1.0512756933317597,-1,1,0,37775.2,6868.87,47219.0,0,0,0
4485,2024-12-21,Shalv Bhattacharyya,Pune,Unknown,India,West,Electronics,Camera,Camera Perspiciatis,3,13297.0,10,35901.9,4003.9,Debit Card,EC_2024_2025,10.488573351158136,8.29527389040172,9.4953689269624,1,12,0.1115233455610953,0,0,-1.1766543763357018,0.6210691795475182,Entree_gamme,1,-0.4631813586086863,1,1.0144007886857462,-1,0,0,1,1,0,1,-0.4631813586086863,1,1.0144007886857462,-1,1,0,35901.9,4003.9,13297.0,0,0,0
4486,2023-10-14,Vivaan Sastry,Bangalore,Unknown,India,South,Kitchen,Cookware Set,Cookware Set Neque,4,15484.0,0,61936.0,10861.3,Credit Card,EC_2024_2025,11.033873018385874,9.293053357436364,9.647627092407305,0,10,0.1753632782226786,1,1,-0.0941666899236884,-0.4229796652339542,Intermediaire_2,1,-0.5479537844804281,1,1.0152991129302824,-1,0,0,1,1,0,1,-0.5479537844804281,1,1.0152991129302824,-1,1,0,61936.0,10861.3,15484.0,0,0,0
4487,2025-01-03,Kartik Tara,Surat,Unknown,India,West,Furniture,Bed,Bed Temporibus,2,31835.0,15,54119.5,11378.3,Credit Card,EC_2024_2025,10.898968320970798,9.339551194364866,10.36835300392574,1,1,0.2102439970805308,2,0,-0.2097917672118147,-0.2291631803678733,Premium,1,-0.43452298088477653,1,1.0000823250597333,-1,0,0,1,1,0,1,-0.43452298088477653,1,1.0000823250597333,-1,1,0,54119.5,11378.3,31835.0,0,0,0
4488,2024-02-08,Himmat Zachariah,Chandigarh,Unknown,India,North,Kitchen,Refrigerator,Refrigerator Ipsa,5,21648.0,0,108240.0,24320.48,Credit Card,EC_2024_2025,11.592115501530744,10.099115189491656,9.98271454298743,0,2,0.2246903178122669,1,1,0.9613288351816418,-0.0567475742937868,Intermediaire_2,1,-0.5778532423411962,1,1.0224502252149452,-1,0,0,1,1,0,1,-0.5778532423411962,1,1.0224502252149452,-1,1,0,108240.0,24320.48,21648.0,0,0,0
4489,2024-03-03,Bhamini Sane,Hyderabad,Unknown,India,South,Beauty,Lipstick,Lipstick Debitis,4,54409.0,15,184990.6,17654.64,Net Banking,EC_2024_2025,12.1280656976242,9.778810558059464,10.90430323947997,1,3,0.0954353356332695,2,0,1.3309737228381782,0.5553317405034247,Premium,1,-0.4253233679809606,1,0.9876444302697112,-1,0,0,1,1,0,1,-0.4253233679809606,1,0.9876444302697112,-1,1,0,184990.6,17654.64,54409.0,0,0,0
